,gameId,season_x,week,lastName,firstName,position,uniformNumber,opponent,team,att,comp,passYds,passTds,ints,sacks,sackYds,rush,rushYds,rushTds,rec,recYds,recTds,QB Rating,season_y,type,surface,temperature,conditions,windSpeed
19608,4544,2018,11,McCoy,C,QB,12,Texans,Washington,12,6,54,1,0,2,13,5,35,0,0,0,0,90.27777777777777,2018,Regular,Grass,50.0,overcast,6.62
19620,4560,2018,12,Mullens,Nick,QB,4,Buccaneers,49ers,32,18,221,1,2,4,27,2,-1,0,0,0,0,62.109375,2018,Regular,Grass,77.0,overcast,3.36
19636,4557,2018,12,Dalton,A,QB,14,Browns,Bengals,17,10,100,1,1,0,0,2,21,0,0,0,0,70.7107843137255,2018,Regular,Turf,54.0,overcast,6.93
19637,4557,2018,12,Driskel,Jeff,QB,6,Browns,Bengals,29,17,155,1,0,1,12,3,9,1,0,0,0,84.69827586206897,2018,Regular,Turf,54.0,overcast,6.93
19648,4559,2018,12,Allen,Josh,QB,17,Jaguars,Bills,19,8,160,1,0,0,0,13,99,1,0,0,0,89.80263157894736,2018,Regular,Turf,42.0,overcast,4.7
19659,4563,2018,12,Keenum,C,QB,7,Steelers,Broncos,28,15,197,2,0,2,13,3,-3,0,0,0,0,99.85119047619048,2018,Regular,Grass,40.0,partly cloudy,6.73
19670,4557,2018,12,Mayfield,Baker,QB,6,Bengals,Browns,26,19,258,4,0,0,0,4,-4,0,0,0,0,155.60897435897436,2018,Regular,Turf,54.0,overcast,6.93
19681,4560,2018,12,Winston,J,QB,3,49ers,Buccaneers,38,29,312,2,0,1,8,7,24,0,0,0,0,117.4342105263158,2018,Regular,Grass,77.0,overcast,3.36
19690,4562,2018,12,Rosen,Josh,QB,3,Chargers,Cardinals,19,12,105,1,1,2,18,2,-1,0,0,0,0,73.35526315789474,2018,Regular,Grass,74.0,partly cloudy,3.36
19700,4562,2018,12,Rivers,P,QB,17,Cardinals,Chargers,29,28,259,3,0,4,23,1,3,0,0,0,0,154.23850574712645,2018,Regular,Grass,74.0,partly cloudy,3.36
19747,4554,2018,12,Wentz,C,QB,11,Giants,Eagles,28,20,236,1,0,3,22,2,-2,0,0,0,0,108.6309523809524,2018,Regular,Grass,55.0,partly cloudy,3.36
19766,4554,2018,12,Manning,E,QB,10,Eagles,Giants,37,26,297,1,1,2,21,0,0,0,0,0,0,91.83558558558559,2018,Regular,Grass,55.0,partly cloudy,3.36
19778,4559,2018,12,Bortles,B,QB,5,Bills,Jaguars,23,12,127,1,2,3,20,6,39,0,0,0,0,46.82971014492754,2018,Regular,Turf,42.0,overcast,4.7
19788,4555,2018,12,McCown,J,QB,12,Patriots,Jets,45,26,276,1,1,2,12,3,25,0,0,0,0,73.93518518518518,2018,Regular,Turf,55.0,partly cloudy,5.82
19820,4558,2018,12,Newton,C,QB,1,Seahawks,Panthers,30,25,256,2,1,0,0,8,63,0,0,0,0,115.41666666666669,2018,Regular,Grass,58.0,partly cloudy,5.39
19828,4555,2018,12,Brady,T,QB,12,Jets,Patriots,31,20,283,2,0,0,0,1,-1,0,0,0,0,115.38978494623655,2018,Regular,Turf,55.0,partly cloudy,5.82
19838,4561,2018,12,Carr,D,QB,5,Ravens,Raiders,34,16,194,1,0,3,12,0,0,0,0,0,0,74.87745098039214,2018,Regular,Grass,60.0,partly cloudy,4.7
19851,4561,2018,12,Jackson,Lamar,QB,8,Raiders,Ravens,25,14,178,1,2,1,4,11,71,1,0,0,0,58.416666666666664,2018,Regular,Grass,60.0,partly cloudy,4.7
19871,4558,2018,12,Wilson,R,QB,3,Panthers,Seahawks,31,22,339,2,0,2,17,3,4,0,0,0,0,128.29301075268816,2018,Regular,Grass,58.0,partly cloudy,5.39
19885,4563,2018,12,Roethlisberger,B,QB,7,Broncos,Steelers,56,41,462,1,2,2,12,2,18,0,0,0,0,88.54166666666666,2018,Regular,Grass,40.0,partly cloudy,6.73
19935,4580,2018,13,Mullens,Nick,QB,4,Seahawks,49ers,48,30,414,2,1,3,28,2,1,0,0,0,0,95.3125,2018,Regular,Turf,45.0,overcast,2.0
19943,4571,2018,13,Daniel,C,QB,10,Giants,Bears,39,26,285,1,2,5,28,4,4,0,0,0,0,75.26709401709401,2018,Regular,Turf,52.0,overcast,3.0
19955,4568,2018,13,Driskel,Jeff,QB,6,Broncos,Bengals,37,25,236,1,1,4,36,3,3,0,0,0,0,82.71396396396396,2018,Regular,Turf,63.0,clear sky,12.0
19968,4572,2018,13,Allen,Josh,QB,17,Dolphins,Bills,33,18,231,2,2,2,19,9,135,0,0,0,0,71.6540404040404,2018,Regular,Grass,86.0,partly cloudy,15.0
19981,4568,2018,13,Keenum,C,QB,7,Bengals,Broncos,21,12,151,1,0,2,8,2,9,0,0,0,0,95.53571428571428,2018,Regular,Turf,63.0,clear sky,12.0
20001,4569,2018,13,Winston,J,QB,3,Panthers,Buccaneers,30,20,249,2,0,4,29,5,48,0,0,0,0,114.44444444444444,2018,Regular,Grass,81.0,overcast,15.0
20010,4574,2018,13,Rosen,Josh,QB,3,Packers,Cardinals,26,11,149,0,0,2,16,2,32,0,0,0,0,61.21794871794872,2018,Regular,Grass,34.0,snow,20.0
20019,4570,2018,13,Rivers,P,QB,17,Steelers,Chargers,36,26,299,2,0,2,13,0,0,0,0,0,0,115.3935185185185,2018,Regular,Grass,57.0,clear sky,8.0
20028,4578,2018,13,Mahomes,Patrick,QB,15,Raiders,Chiefs,38,23,295,4,0,0,0,9,52,0,0,0,0,119.9561403508772,2018,Regular,Grass,57.0,clear sky,6.0
20036,4576,2018,13,Luck,A,QB,12,Jaguars,Colts,52,33,248,0,1,3,24,2,16,0,0,0,0,66.82692307692307,2018,Regular,Grass,78.0,overcast,13.0
20056,4572,2018,13,Tannehill,R,QB,17,Bills,Dolphins,24,16,137,3,1,3,22,3,-5,0,0,0,0,105.72916666666667,2018,Regular,Grass,86.0,partly cloudy,15.0
20066,4581,2018,13,Wentz,C,QB,11,Washington,Eagles,39,27,306,2,1,0,0,4,-4,0,0,0,0,98.87820512820514,2018,Regular,Grass,36.0,overcast,15.0
20085,4571,2018,13,Manning,E,QB,10,Bears,Giants,35,19,170,1,1,3,22,0,0,0,0,0,0,65.17857142857143,2018,Regular,Turf,52.0,overcast,3.0
20097,4576,2018,13,Kessler,C,QB,6,Colts,Jaguars,24,18,150,0,0,3,18,5,28,0,0,0,0,90.625,2018,Regular,Grass,78.0,overcast,13.0
20105,4577,2018,13,McCown,J,QB,12,Titans,Jets,30,17,128,0,1,2,4,1,3,0,0,0,0,53.19444444444444,2018,Regular,Grass,70.0,clear sky,13.0
20125,4574,2018,13,Rodgers,A,QB,12,Cardinals,Packers,50,31,233,1,0,1,6,3,20,0,0,0,0,79.83333333333333,2018,Regular,Grass,34.0,snow,20.0
20135,4569,2018,13,Newton,C,QB,1,Buccaneers,Panthers,41,28,300,2,4,4,24,6,33,0,0,0,0,65.09146341463415,2018,Regular,Grass,81.0,overcast,15.0
20146,4579,2018,13,Brady,T,QB,12,Vikings,Patriots,32,24,311,1,1,0,0,2,5,0,0,0,0,102.47395833333333,2018,Regular,Turf,53.0,overcast,6.0
20155,4578,2018,13,Carr,D,QB,5,Chiefs,Raiders,38,29,285,3,0,3,14,1,8,0,0,0,0,123.24561403508774,2018,Regular,Grass,57.0,clear sky,6.0
20195,4580,2018,13,Wilson,R,QB,3,49ers,Seahawks,17,11,185,4,0,3,22,4,14,0,0,0,0,179.77941176470588,2018,Regular,Turf,45.0,overcast,2.0
20206,4570,2018,13,Roethlisberger,B,QB,7,Chargers,Steelers,45,29,281,2,1,1,10,0,0,0,0,0,0,87.36111111111113,2018,Regular,Grass,57.0,clear sky,8.0
20225,4577,2018,13,Mariota,M,QB,8,Jets,Titans,35,20,282,2,1,3,9,4,43,0,0,0,0,90.41666666666664,2018,Regular,Grass,70.0,clear sky,13.0
20237,4579,2018,13,Cousins,K,QB,12,Patriots,Vikings,44,32,201,1,2,2,18,0,0,0,0,0,0,70.35984848484848,2018,Regular,Turf,53.0,overcast,6.0
20248,4581,2018,13,Sanchez,M,QB,6,Eagles,Washington,21,13,100,0,1,2,13,1,8,0,0,0,0,53.67063492063492,2018,Regular,Grass,36.0,overcast,15.0
20258,4592,2018,14,Mullens,Nick,QB,4,Broncos,49ers,33,20,332,2,1,3,27,5,-10,0,0,0,0,102.08333333333333,2018,Regular,Grass,54.0,overcast,10.29
20269,4584,2018,14,Trubisky,Mitchell,QB,10,Rams,Bears,30,16,110,1,3,1,10,6,23,0,0,0,0,31.25,2018,Regular,Grass,33.0,overcast,4.7
20280,4593,2018,14,Driskel,Jeff,QB,6,Chargers,Bengals,27,18,170,1,0,3,19,2,12,0,0,0,0,96.21913580246914,2018,Regular,Grass,68.0,clear sky,5.82
20289,4583,2018,14,Allen,Josh,QB,17,Jets,Bills,36,18,206,0,2,3,14,9,101,1,0,0,0,44.44444444444445,2018,Regular,Turf,31.0,partly cloudy,13.87
20300,4592,2018,14,Keenum,C,QB,7,49ers,Broncos,42,24,186,1,0,2,15,4,24,0,0,0,0,76.09126984126982,2018,Regular,Grass,54.0,overcast,10.29
20310,4590,2018,14,Mayfield,Baker,QB,6,Panthers,Browns,22,18,238,1,0,1,6,4,2,0,0,0,0,130.49242424242428,2018,Regular,Grass,35.0,clear sky,3.36
20320,4586,2018,14,Winston,J,QB,3,Saints,Buccaneers,38,18,213,2,1,4,39,5,47,0,0,0,0,71.49122807017544,2018,Regular,Grass,71.0,overcast,4.7
20339,4593,2018,14,Rivers,P,QB,17,Bengals,Chargers,29,19,220,1,0,2,17,2,7,0,0,0,0,99.7844827586207,2018,Regular,Grass,68.0,clear sky,5.82
20349,4588,2018,14,Mahomes,Patrick,QB,15,Ravens,Chiefs,53,35,377,2,1,2,17,2,-3,0,0,0,0,91.47012578616352,2018,Regular,Grass,35.0,clear sky,4.41
20376,4587,2018,14,Tannehill,R,QB,17,Patriots,Dolphins,19,14,265,3,0,4,36,1,13,0,0,0,0,174.23245614035085,2018,Regular,Grass,82.0,mostly cloudy,16.11
20398,4591,2018,14,Ryan,M,QB,2,Packers,Falcons,42,28,262,3,1,1,9,1,0,0,0,0,0,97.51984126984127,2018,Regular,Grass,28.0,overcast,8.05
20410,4585,2018,14,Manning,E,QB,10,Washington,Giants,22,14,197,3,0,2,22,0,0,0,0,0,0,137.87878787878788,2018,Regular,Grass,33.0,overcast,3.36
20422,4582,2018,14,Kessler,C,QB,6,Titans,Jaguars,43,25,240,1,0,4,45,5,17,0,0,0,0,81.54069767441861,2018,Regular,Grass,44.0,clear sky,5.0
20432,4583,2018,14,Darnold,Sam,QB,14,Bills,Jets,24,16,170,1,1,0,0,4,10,0,0,0,0,83.68055555555557,2018,Regular,Turf,31.0,partly cloudy,13.87
20455,4591,2018,14,Rodgers,A,QB,12,Falcons,Packers,32,21,196,2,0,4,34,3,44,0,0,0,0,103.125,2018,Regular,Grass,28.0,overcast,8.05
20466,4590,2018,14,Newton,C,QB,1,Browns,Panthers,42,26,265,0,1,1,1,5,23,0,0,0,0,70.03968253968254,2018,Regular,Grass,35.0,clear sky,3.36
20478,4587,2018,14,Brady,T,QB,12,Dolphins,Patriots,43,27,358,3,0,2,14,1,3,0,0,0,0,112.3546511627907,2018,Regular,Grass,82.0,mostly cloudy,16.11
20487,4596,2018,14,Carr,D,QB,5,Steelers,Raiders,34,25,322,2,0,3,23,1,-1,0,0,0,0,122.4264705882353,2018,Regular,Grass,51.0,overcast,4.7
20498,4584,2018,14,Goff,J,QB,16,Bears,Rams,44,20,180,0,4,3,25,1,5,0,0,0,0,19.128787878787875,2018,Regular,Grass,33.0,overcast,4.7
20509,4588,2018,14,Jackson,Lamar,QB,8,Chiefs,Ravens,24,13,147,2,0,3,24,13,71,0,0,0,0,100.52083333333333,2018,Regular,Grass,35.0,clear sky,4.41
20521,4586,2018,14,Brees,D,QB,9,Buccaneers,Saints,31,24,201,1,1,1,3,3,-1,1,0,0,0,90.92741935483872,2018,Regular,Grass,71.0,overcast,4.7
20531,4597,2018,14,Wilson,R,QB,3,Vikings,Seahawks,20,10,72,0,1,2,12,7,61,0,0,0,0,37.916666666666664,2018,Regular,Turf,48.0,overcast,9.0
20541,4596,2018,14,Roethlisberger,B,QB,7,Raiders,Steelers,29,25,282,2,0,1,6,0,0,0,0,0,0,137.42816091954023,2018,Regular,Grass,51.0,overcast,4.7
20562,4582,2018,14,Mariota,M,QB,8,Jaguars,Titans,24,18,162,0,1,1,0,4,13,0,0,0,0,75.34722222222223,2018,Regular,Grass,44.0,clear sky,5.0
20573,4597,2018,14,Cousins,K,QB,12,Seahawks,Vikings,33,20,208,1,0,2,9,3,5,0,0,0,0,88.95202020202021,2018,Regular,Turf,48.0,overcast,9.0
20583,4585,2018,14,Sanchez,M,QB,6,Giants,Washington,14,6,38,0,2,5,29,0,0,0,0,0,0,-10.416666666666663,2018,Regular,Grass,33.0,overcast,3.36
20584,4585,2018,14,Johnson,J,QB,11,Giants,Washington,16,11,195,1,1,0,0,7,45,1,0,0,0,104.94791666666667,2018,Regular,Grass,33.0,overcast,3.36
20596,4610,2018,15,Mullens,Nick,QB,4,Seahawks,49ers,29,20,275,1,0,3,18,2,-2,0,0,0,0,110.5603448275862,2018,Regular,Grass,61.0,overcast,11.0
20606,4602,2018,15,Trubisky,Mitchell,QB,10,Packers,Bears,28,20,235,2,0,1,3,3,16,0,0,0,0,120.38690476190477,2018,Regular,Grass,45.0,partly cloudy,10.0
20619,4603,2018,15,Driskel,Jeff,QB,6,Raiders,Bengals,33,14,130,1,1,1,7,7,32,0,0,0,0,51.32575757575758,2018,Regular,Turf,43.0,overcast,2.0
20631,4601,2018,15,Allen,Josh,QB,17,Lions,Bills,26,13,204,1,0,1,9,9,16,1,0,0,0,89.26282051282051,2018,Regular,Turf,39.0,rain,7.0
20642,4600,2018,15,Keenum,C,QB,7,Browns,Broncos,48,31,257,0,2,2,19,2,1,1,0,0,0,60.85069444444445,2018,Regular,Grass,46.0,partly cloudy,0.0
20653,4600,2018,15,Mayfield,Baker,QB,6,Broncos,Browns,31,18,188,2,1,2,13,4,6,0,0,0,0,83.80376344086021,2018,Regular,Grass,46.0,partly cloudy,0.0
20663,4604,2018,15,Winston,J,QB,3,Ravens,Buccaneers,25,13,157,0,1,1,1,2,0,0,0,0,0,54.91666666666667,2018,Regular,Grass,43.0,rain,15.0
20683,4598,2018,15,Rivers,P,QB,17,Chiefs,Chargers,38,26,313,2,2,5,25,0,0,0,0,0,0,89.03508771929825,2018,Regular,Grass,39.0,clear sky,5.0
20691,4598,2018,15,Mahomes,Patrick,QB,15,Chargers,Chiefs,34,24,243,2,0,2,9,2,3,0,0,0,0,110.29411764705883,2018,Regular,Grass,39.0,clear sky,5.0
20732,4612,2018,15,Foles,N,QB,9,Rams,Eagles,31,24,270,0,1,0,0,2,5,0,0,0,0,89.4489247311828,2018,Regular,Grass,59.0,overcast,9.17
20755,4607,2018,15,Manning,E,QB,10,Titans,Giants,44,21,229,0,1,3,16,0,0,0,0,0,0,54.07196969696969,2018,Regular,Turf,40.0,rain,6.0
20766,4609,2018,15,Kessler,C,QB,6,Washington,Jaguars,17,9,57,0,1,6,37,6,68,0,0,0,0,35.661764705882355,2018,Regular,Grass,64.0,partly cloudy,12.0
20775,4599,2018,15,Darnold,Sam,QB,14,Texans,Jets,38,24,253,2,0,3,25,6,35,0,0,0,0,100.0,2018,Regular,Turf,51.0,overcast,8.0
20785,4601,2018,15,Stafford,M,QB,9,Bills,Lions,29,22,208,1,0,0,0,0,0,0,0,0,0,106.68103448275863,2018,Regular,Turf,39.0,rain,7.0
20794,4602,2018,15,Rodgers,A,QB,12,Bears,Packers,42,25,274,0,1,5,39,3,25,0,0,0,0,68.9484126984127,2018,Regular,Grass,45.0,partly cloudy,10.0
20804,4613,2018,15,Newton,C,QB,1,Saints,Panthers,29,16,131,0,1,4,32,5,15,0,0,0,0,52.514367816091955,2018,Regular,Grass,43.0,clear sky,3.36
20814,4611,2018,15,Brady,T,QB,12,Steelers,Patriots,36,25,279,1,1,1,7,0,0,0,0,0,0,89.93055555555554,2018,Regular,Grass,42.0,overcast,5.0
20824,4603,2018,15,Carr,D,QB,5,Bengals,Raiders,38,21,263,1,0,5,34,0,0,0,1,-9,0,85.74561403508773,2018,Regular,Turf,43.0,overcast,2.0
20836,4612,2018,15,Goff,J,QB,16,Eagles,Rams,53,35,339,0,2,1,8,2,11,0,0,0,0,68.04245283018867,2018,Regular,Grass,59.0,overcast,9.17
20848,4604,2018,15,Jackson,Lamar,QB,8,Buccaneers,Ravens,23,14,131,1,0,2,3,18,95,0,0,0,0,91.03260869565219,2018,Regular,Grass,43.0,rain,15.0
20859,4613,2018,15,Brees,D,QB,9,Panthers,Saints,35,23,203,0,1,1,8,2,-2,0,0,0,0,69.10714285714286,2018,Regular,Grass,43.0,clear sky,3.36
20870,4610,2018,15,Wilson,R,QB,3,49ers,Seahawks,31,23,237,2,0,3,20,5,15,0,0,0,0,117.27150537634408,2018,Regular,Grass,61.0,overcast,11.0
20880,4611,2018,15,Roethlisberger,B,QB,7,Patriots,Steelers,34,22,235,2,2,2,17,2,-3,0,0,0,0,79.90196078431374,2018,Regular,Grass,42.0,overcast,5.0
20890,4599,2018,15,Watson,Deshaun,QB,4,Jets,Texans,28,22,294,2,0,6,55,4,26,0,0,0,0,135.11904761904762,2018,Regular,Turf,51.0,overcast,8.0
20898,4607,2018,15,Mariota,M,QB,8,Giants,Titans,20,12,88,0,0,1,8,2,11,0,0,0,0,70.41666666666666,2018,Regular,Turf,40.0,rain,6.0
20919,4609,2018,15,Johnson,J,QB,11,Jaguars,Washington,25,16,151,1,0,3,18,9,49,0,0,0,0,93.91666666666666,2018,Regular,Grass,64.0,partly cloudy,12.0
20930,4624,2018,16,Mullens,Nick,QB,4,Bears,49ers,38,22,241,0,1,1,9,0,0,0,0,0,0,65.78947368421053,2018,Regular,Grass,58.0,partly cloudy,3.36
20940,4624,2018,16,Trubisky,Mitchell,QB,10,49ers,Bears,29,25,246,1,0,3,11,5,3,0,0,0,0,120.76149425287355,2018,Regular,Grass,58.0,partly cloudy,3.36
20951,4623,2018,16,Driskel,Jeff,QB,6,Browns,Bengals,19,13,133,2,0,3,26,5,21,0,0,0,0,123.35526315789475,2018,Regular,Grass,38.0,overcast,10.29
20959,4617,2018,16,Allen,Josh,QB,17,Patriots,Bills,41,20,217,1,2,0,0,5,30,0,0,0,0,52.59146341463414,2018,Regular,Turf,40.0,clear sky,12.75
20970,4629,2018,16,Keenum,C,QB,7,Raiders,Broncos,37,23,202,2,2,1,2,3,19,0,0,0,0,72.12837837837837,2018,Regular,Grass,56.0,rain,10.29
20979,4623,2018,16,Mayfield,Baker,QB,6,Bengals,Browns,37,27,284,3,0,0,0,6,16,0,0,0,0,121.90315315315317,2018,Regular,Grass,38.0,overcast,10.29
21011,4626,2018,16,Rivers,P,QB,17,Ravens,Chargers,37,23,181,0,2,4,34,1,1,0,0,0,0,51.7454954954955,2018,Regular,Grass,60.0,partly cloudy,5.0
21020,4628,2018,16,Mahomes,Patrick,QB,15,Seahawks,Chiefs,40,23,273,3,0,1,8,3,33,0,0,0,0,103.4375,2018,Regular,Turf,45.0,overcast,6.93
21049,4620,2018,16,Tannehill,R,QB,17,Jaguars,Dolphins,22,15,146,1,1,3,25,3,22,0,0,0,0,82.76515151515152,2018,Regular,Grass,73.0,clear sky,8.05
21059,4615,2018,16,Foles,N,QB,9,Texans,Eagles,49,35,471,4,1,1,9,1,1,0,0,0,0,120.36564625850339,2018,Regular,Grass,43.0,clear sky,5.82
21072,4622,2018,16,Ryan,M,QB,2,Panthers,Falcons,26,15,239,3,0,1,6,1,-1,0,0,0,0,126.92307692307692,2018,Regular,Grass,53.0,clear sky,5.82
21096,4620,2018,16,Kessler,C,QB,6,Dolphins,Jaguars,17,12,106,0,0,4,20,1,2,0,0,0,0,86.8872549019608,2018,Regular,Grass,73.0,clear sky,8.05
21106,4616,2018,16,Darnold,Sam,QB,14,Packers,Jets,35,24,341,3,0,2,18,3,4,0,0,0,0,128.39285714285714,2018,Regular,Turf,43.0,clear sky,8.05
21128,4616,2018,16,Rodgers,A,QB,12,Jets,Packers,55,37,442,2,0,4,29,5,32,2,0,0,0,103.75000000000001,2018,Regular,Turf,43.0,clear sky,8.05
21138,4622,2018,16,Heinicke,Taylor,QB,6,Falcons,Panthers,53,33,274,1,3,2,17,3,33,0,0,0,0,58.21540880503143,2018,Regular,Grass,53.0,clear sky,5.82
21151,4617,2018,16,Brady,T,QB,12,Bills,Patriots,24,13,126,1,2,1,9,0,0,0,0,0,0,48.26388888888889,2018,Regular,Turf,40.0,clear sky,12.75
21160,4629,2018,16,Carr,D,QB,5,Broncos,Raiders,26,19,167,0,0,1,8,4,-3,0,0,0,0,89.74358974358975,2018,Regular,Grass,56.0,rain,10.29
21181,4626,2018,16,Jackson,Lamar,QB,8,Chargers,Ravens,22,12,204,1,0,3,2,13,39,0,0,0,0,101.32575757575759,2018,Regular,Grass,60.0,partly cloudy,5.0
21202,4628,2018,16,Wilson,R,QB,3,Chiefs,Seahawks,29,18,271,3,0,3,17,8,57,0,0,0,0,127.22701149425288,2018,Regular,Turf,45.0,overcast,6.93
21223,4615,2018,16,Watson,Deshaun,QB,4,Eagles,Texans,40,29,339,2,0,4,30,8,49,2,0,0,0,114.47916666666667,2018,Regular,Grass,43.0,clear sky,5.82
21233,4621,2018,16,Mariota,M,QB,8,Washington,Titans,13,10,110,0,0,2,15,1,7,0,0,0,0,101.4423076923077,2018,Regular,Grass,51.0,clear sky,9.0
21234,4621,2018,16,Gabbert,B,QB,11,Washington,Titans,11,7,101,1,0,1,4,0,0,0,0,0,0,123.67424242424244,2018,Regular,Grass,51.0,clear sky,9.0
21254,4621,2018,16,Johnson,J,QB,11,Titans,Washington,23,13,153,1,2,2,22,4,22,0,0,0,0,55.16304347826087,2018,Regular,Grass,51.0,clear sky,9.0
21263,4645,2018,17,Mullens,Nick,QB,4,Rams,49ers,33,23,282,3,3,3,18,1,-2,0,0,0,0,88.19444444444443,2018,Regular,Grass,62.0,clear sky,3.36
21283,4638,2018,17,Driskel,Jeff,QB,6,Steelers,Bengals,24,12,95,0,0,4,24,2,13,0,0,0,0,60.24305555555556,2018,Regular,Grass,37.0,partly cloudy,9.17
21292,4630,2018,17,Allen,Josh,QB,17,Dolphins,Bills,26,17,224,3,1,1,9,9,95,2,0,0,0,114.90384615384616,2018,Regular,Turf,32.0,overcast,4.7
21303,4643,2018,17,Keenum,C,QB,7,Chargers,Broncos,48,31,292,1,1,1,4,3,8,0,0,0,0,79.51388888888889,2018,Regular,Grass,51.0,mostly cloudy,11.41
21312,4642,2018,17,Mayfield,Baker,QB,6,Ravens,Browns,42,23,376,3,3,0,0,0,0,0,0,0,0,79.06746031746033,2018,Regular,Grass,45.0,partly cloudy,3.62
21321,4639,2018,17,Winston,J,QB,3,Falcons,Buccaneers,35,22,345,4,1,1,4,2,23,0,0,0,0,121.72619047619047,2018,Regular,Grass,79.0,overcast,5.82
21331,4644,2018,17,Rosen,Josh,QB,3,Seahawks,Cardinals,34,18,149,1,0,6,36,0,0,0,0,0,0,74.26470588235294,2018,Regular,Turf,46.0,overcast,4.7
21341,4643,2018,17,Rivers,P,QB,17,Broncos,Chargers,24,14,176,1,2,0,0,1,0,0,0,0,0,60.416666666666664,2018,Regular,Grass,51.0,mostly cloudy,11.41
21353,4633,2018,17,Mahomes,Patrick,QB,15,Raiders,Chiefs,24,14,281,2,1,0,0,2,1,0,0,0,0,109.89583333333333,2018,Regular,Grass,37.0,clear sky,12.75
21365,4640,2018,17,Luck,A,QB,12,Titans,Colts,35,24,285,3,1,1,7,7,17,0,0,0,0,109.82142857142858,2018,Regular,Grass,49.0,clear sky,5.39
21378,4637,2018,17,Prescott,D,QB,4,Giants,Cowboys,44,27,387,4,0,4,19,4,0,0,0,0,0,120.17045454545456,2018,Regular,Turf,37.0,overcast,2.57
21389,4630,2018,17,Tannehill,R,QB,17,Bills,Dolphins,31,18,147,0,2,4,24,2,9,0,1,3,1,43.3467741935484,2018,Regular,Turf,32.0,overcast,4.7
21400,4641,2018,17,Foles,N,QB,9,Washington,Eagles,33,28,221,2,1,3,12,2,4,0,0,0,0,108.27020202020203,2018,Regular,Grass,46.0,clear sky,3.62
21410,4639,2018,17,Ryan,M,QB,2,Buccaneers,Falcons,44,31,378,2,1,1,3,4,7,0,1,5,1,102.27272727272727,2018,Regular,Grass,79.0,overcast,5.82
21422,4637,2018,17,Manning,E,QB,10,Cowboys,Giants,41,24,301,2,1,1,3,1,2,0,0,0,0,87.55081300813008,2018,Regular,Turf,37.0,overcast,2.57
21441,4635,2018,17,Darnold,Sam,QB,14,Patriots,Jets,28,16,167,0,0,4,32,1,28,0,0,0,0,74.55357142857143,2018,Regular,Turf,34.0,clear sky,3.36
21453,4631,2018,17,Stafford,M,QB,9,Packers,Lions,32,20,266,2,0,1,2,2,-2,0,0,0,0,109.63541666666667,2018,Regular,Grass,26.0,overcast,6.93
21463,4631,2018,17,Kizer,DeShone,QB,9,Lions,Packers,35,16,132,0,1,2,17,4,40,0,0,0,0,43.98809523809524,2018,Regular,Grass,26.0,overcast,6.93
21487,4635,2018,17,Brady,T,QB,12,Jets,Patriots,33,24,250,4,0,1,6,0,0,0,0,0,0,134.6590909090909,2018,Regular,Turf,34.0,clear sky,3.36
21497,4633,2018,17,Carr,D,QB,5,Chiefs,Raiders,33,24,185,0,2,3,20,0,0,0,0,0,0,60.795454545454554,2018,Regular,Grass,37.0,clear sky,12.75
21507,4645,2018,17,Goff,J,QB,16,49ers,Rams,26,15,199,4,0,0,0,1,0,0,0,0,0,133.33333333333331,2018,Regular,Grass,62.0,clear sky,3.36
21518,4642,2018,17,Jackson,Lamar,QB,8,Browns,Ravens,24,14,179,0,0,2,12,20,90,2,0,0,0,81.77083333333334,2018,Regular,Grass,45.0,partly cloudy,3.62
21540,4644,2018,17,Wilson,R,QB,3,Cardinals,Seahawks,21,12,152,1,1,6,43,2,-2,0,0,0,0,75.89285714285712,2018,Regular,Turf,46.0,overcast,4.7
21551,4638,2018,17,Roethlisberger,B,QB,7,Bengals,Steelers,45,31,287,1,1,1,9,3,3,0,0,0,0,84.21296296296296,2018,Regular,Grass,37.0,partly cloudy,9.17
21571,4640,2018,17,Gabbert,B,QB,11,Colts,Titans,29,18,165,1,2,0,0,0,0,0,0,0,0,60.27298850574713,2018,Regular,Grass,49.0,clear sky,5.39
21591,4641,2018,17,Johnson,J,QB,11,Eagles,Washington,27,12,91,0,1,4,30,3,4,0,0,0,0,37.73148148148148,2018,Regular,Grass,46.0,clear sky,3.62
21604,4668,2019,1,Garoppolo,J,QB,10,Buccaneers,49ers,27,18,166,1,1,1,8,2,-2,0,0,0,0,80.16975308641975,2019,Regular,Grass,91.0,overcast clouds,4.7
21614,4657,2019,1,Trubisky,Mitchell,QB,10,Packers,Bears,45,26,228,0,1,5,20,3,11,0,0,0,0,62.08333333333332,2019,Regular,Grass,64.0,scattered clouds,4.7
21624,4666,2019,1,Dalton,A,QB,14,Seahawks,Bengals,51,35,418,2,0,4,16,0,0,0,0,0,0,106.49509803921569,2019,Regular,Turf,60.0,light rain,9.17
21635,4661,2019,1,Allen,Josh,QB,17,Jets,Bills,37,24,254,1,2,1,12,10,38,1,0,0,0,71.22747747747749,2019,Regular,Turf,76.0,clear sky,3.36
21644,4672,2019,1,Flacco,J,QB,5,Raiders,Broncos,31,21,268,1,0,3,19,1,1,0,0,0,0,105.30913978494623,2019,Regular,Turf,68.0,breeze,15.0
